timestamp,log_text,log_level
2024-12-13 20:08:55.855134,Slow response time observed for pod nginx-pod.,WARNING
2024-12-14 04:40:30.855135,Backup job completed successfully.,INFO
2024-12-10 23:48:07.855138,Slow response time observed for pod api-server.,WARNING
2024-12-13 17:34:02.855140,Node node-1 is NotReady for scheduling pods.,ERROR
2024-12-13 01:38:18.855142,Backup job completed successfully.,INFO
2024-12-15 02:48:21.855144,Deployment deployment-1 failed to roll out successfully.,ERROR
2024-12-15 01:23:35.855147,Failed to mount volume for pod api-server.,ERROR
2024-12-16 06:49:25.855150,Deployment deployment-4 failed to roll out successfully.,ERROR
2024-12-17 07:04:15.855152,Pod frontend-pod started successfully in namespace kube-system.,INFO
2024-12-16 14:46:14.855154,Pod redis-pod started successfully in namespace production.,INFO
2024-12-10 21:20:19.855157,Slow response time observed for pod db-pod.,WARNING
2024-12-12 08:52:13.855159,Slow response time observed for pod redis-pod.,WARNING
2024-12-14 00:23:15.855161,DiskPressure condition detected on node node-5.,WARNING
2024-12-17 03:58:49.855163,Pod db-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-11 04:09:58.855166,Slow response time observed for pod nginx-pod.,WARNING
2024-12-16 13:36:39.855168,Pod frontend-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-13 01:30:56.855170,Deployment deployment-2 scaled to default replicas.,INFO
2024-12-11 19:19:26.855172,Backup job completed successfully.,INFO
2024-12-14 19:15:28.855174,Failed to mount volume for pod redis-pod.,ERROR
2024-12-15 03:34:25.855177,DiskPressure condition detected on node node-3.,WARNING
2024-12-11 14:37:11.855179,Slow response time observed for pod db-pod.,WARNING
2024-12-16 21:17:21.855181,Node node-4 is ready for scheduling.,INFO
2024-12-13 03:08:12.855183,Backup job completed successfully.,INFO
2024-12-15 01:17:02.855185,Backup job completed successfully.,INFO
2024-12-15 21:26:48.855187,Deployment deployment-8 scaled to kube-system replicas.,INFO
2024-12-14 05:22:42.855190,Node node-4 is NotReady for scheduling pods.,ERROR
2024-12-15 10:38:46.855192,Deployment deployment-2 failed to roll out successfully.,ERROR
2024-12-16 03:35:28.855195,Node node-3 is ready for scheduling.,INFO
2024-12-11 02:53:57.855197,Pod nginx-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-14 20:31:52.855200,Pod db-pod started successfully in namespace monitoring.,INFO
2024-12-14 00:40:04.855202,Deployment deployment-2 scaled to default replicas.,INFO
2024-12-12 17:13:44.855205,Node node-5 is ready for scheduling.,INFO
2024-12-12 04:31:14.855207,DiskPressure condition detected on node node-2.,WARNING
2024-12-15 02:56:51.855209,Slow response time observed for pod db-pod.,WARNING
2024-12-17 06:13:56.855212,Slow response time observed for pod db-pod.,WARNING
2024-12-13 05:59:42.855214,Pod frontend-pod started successfully in namespace default.,INFO
2024-12-14 00:23:22.855216,Pod nginx-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-10 21:08:41.855219,Deployment deployment-10 failed to roll out successfully.,ERROR
2024-12-13 07:32:29.855221,Deployment deployment-5 failed to roll out successfully.,ERROR
2024-12-15 13:52:20.855223,Failed to mount volume for pod frontend-pod.,ERROR
2024-12-13 07:54:27.855226,Node node-1 is ready for scheduling.,INFO
2024-12-16 09:44:32.855228,Failed to mount volume for pod db-pod.,ERROR
2024-12-14 12:27:46.855231,Node node-5 is ready for scheduling.,INFO
2024-12-13 07:22:31.855234,Pod redis-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-16 15:33:49.855237,Failed to mount volume for pod nginx-pod.,ERROR
2024-12-15 17:04:51.855239,Node node-3 is ready for scheduling.,INFO
2024-12-12 10:41:52.855242,Slow response time observed for pod api-server.,WARNING
2024-12-17 14:37:27.855244,Pod nginx-pod started successfully in namespace kube-system.,INFO
2024-12-14 03:26:17.855247,DiskPressure condition detected on node node-2.,WARNING
2024-12-12 00:06:14.855250,High memory usage detected in pod redis-pod.,WARNING
2024-12-17 14:29:22.855252,Pod redis-pod started successfully in namespace kube-system.,INFO
2024-12-11 13:07:47.855255,Failed to mount volume for pod frontend-pod.,ERROR
2024-12-15 03:26:33.855257,Failed to mount volume for pod db-pod.,ERROR
2024-12-11 13:33:53.855259,Backup job completed successfully.,INFO
2024-12-13 07:53:10.855262,Deployment deployment-7 scaled to kube-system replicas.,INFO
2024-12-10 21:32:04.855264,Failed to mount volume for pod db-pod.,ERROR
2024-12-10 18:31:51.855266,Backup job completed successfully.,INFO
2024-12-11 16:07:59.855269,Replica count for deployment deployment-2 dropped below threshold.,WARNING
2024-12-13 20:09:18.855272,Node node-2 is NotReady for scheduling pods.,ERROR
2024-12-12 23:01:21.855274,DiskPressure condition detected on node node-4.,WARNING
2024-12-14 13:02:50.855276,Backup job completed successfully.,INFO
2024-12-11 04:44:23.855279,Deployment deployment-3 failed to roll out successfully.,ERROR
2024-12-11 05:41:57.855282,Deployment deployment-10 scaled to production replicas.,INFO
2024-12-11 04:43:09.855285,High memory usage detected in pod frontend-pod.,WARNING
2024-12-13 00:42:46.855288,Deployment deployment-4 scaled to production replicas.,INFO
2024-12-12 12:26:48.855291,Slow response time observed for pod db-pod.,WARNING
2024-12-13 01:36:57.855293,Node node-2 is NotReady for scheduling pods.,ERROR
2024-12-12 23:40:14.855296,Replica count for deployment deployment-1 dropped below threshold.,WARNING
2024-12-12 18:59:45.855299,Pod frontend-pod started successfully in namespace default.,INFO
2024-12-17 04:16:35.855302,Deployment deployment-6 scaled to production replicas.,INFO
2024-12-10 21:59:59.855304,Node node-3 is NotReady for scheduling pods.,ERROR
2024-12-13 11:04:50.855307,Slow response time observed for pod nginx-pod.,WARNING
2024-12-14 12:44:01.855310,Failed to mount volume for pod redis-pod.,ERROR
2024-12-13 15:38:46.855312,Node node-3 is ready for scheduling.,INFO
2024-12-10 23:10:49.855315,Failed to mount volume for pod nginx-pod.,ERROR
2024-12-14 20:31:08.855318,Deployment deployment-1 failed to roll out successfully.,ERROR
2024-12-16 19:54:10.855320,Replica count for deployment deployment-2 dropped below threshold.,WARNING
2024-12-13 05:46:10.855323,Slow response time observed for pod frontend-pod.,WARNING
2024-12-16 08:30:18.855325,Slow response time observed for pod db-pod.,WARNING
2024-12-12 03:48:29.855328,Replica count for deployment deployment-4 dropped below threshold.,WARNING
2024-12-17 03:33:51.855331,Replica count for deployment deployment-3 dropped below threshold.,WARNING
2024-12-13 11:46:24.855333,Pod nginx-pod started successfully in namespace monitoring.,INFO
2024-12-15 18:21:23.855336,Replica count for deployment deployment-9 dropped below threshold.,WARNING
2024-12-15 02:02:22.855339,Node node-3 is NotReady for scheduling pods.,ERROR
2024-12-16 04:55:19.855341,Failed to mount volume for pod db-pod.,ERROR
2024-12-14 10:50:46.855344,Pod frontend-pod started successfully in namespace kube-system.,INFO
2024-12-16 15:03:06.855346,Node node-4 is NotReady for scheduling pods.,ERROR
2024-12-14 09:14:29.855349,Deployment deployment-5 scaled to kube-system replicas.,INFO
2024-12-15 22:30:29.855352,High memory usage detected in pod redis-pod.,WARNING
2024-12-11 05:36:20.855355,Node node-4 is NotReady for scheduling pods.,ERROR
2024-12-13 05:38:05.855357,Failed to mount volume for pod frontend-pod.,ERROR
2024-12-13 02:17:36.855360,Slow response time observed for pod nginx-pod.,WARNING
2024-12-17 02:59:28.855362,Backup job completed successfully.,INFO
2024-12-17 11:54:30.855364,Replica count for deployment deployment-1 dropped below threshold.,WARNING
2024-12-15 21:00:16.855367,Deployment deployment-6 failed to roll out successfully.,ERROR
2024-12-11 21:58:08.855370,Failed to mount volume for pod api-server.,ERROR
2024-12-16 01:18:07.855372,Pod api-server crashed due to out of memory (OOMKilled).,ERROR
2024-12-14 02:39:29.855375,Node node-5 is ready for scheduling.,INFO
2024-12-12 17:18:57.855376,Backup job completed successfully.,INFO
2024-12-14 19:59:22.855379,Pod db-pod started successfully in namespace default.,INFO
2024-12-12 20:25:20.855381,Backup job completed successfully.,INFO
2024-12-15 19:12:29.855383,Pod frontend-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-11 19:47:35.855385,DiskPressure condition detected on node node-4.,WARNING
2024-12-17 02:47:54.855388,Pod db-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-11 00:19:12.855390,Failed to mount volume for pod nginx-pod.,ERROR
2024-12-15 13:32:07.855392,Deployment deployment-9 failed to roll out successfully.,ERROR
2024-12-10 18:13:31.855395,Node node-4 is ready for scheduling.,INFO
2024-12-17 14:14:47.855397,Deployment deployment-2 scaled to default replicas.,INFO
2024-12-10 22:54:38.855399,Replica count for deployment deployment-2 dropped below threshold.,WARNING
2024-12-15 18:43:22.855402,Pod redis-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-13 15:10:45.855404,Deployment deployment-2 failed to roll out successfully.,ERROR
2024-12-15 12:13:06.855407,High memory usage detected in pod api-server.,WARNING
2024-12-16 03:42:36.855409,Failed to mount volume for pod frontend-pod.,ERROR
2024-12-10 20:07:23.855411,Pod frontend-pod started successfully in namespace monitoring.,INFO
2024-12-15 09:02:46.855413,Pod redis-pod started successfully in namespace default.,INFO
2024-12-13 15:57:14.855416,Replica count for deployment deployment-3 dropped below threshold.,WARNING
2024-12-11 10:45:08.855418,Failed to mount volume for pod redis-pod.,ERROR
2024-12-16 18:30:06.855420,Replica count for deployment deployment-3 dropped below threshold.,WARNING
2024-12-12 04:39:03.855423,High memory usage detected in pod nginx-pod.,WARNING
2024-12-13 18:20:49.855425,Deployment deployment-3 scaled to monitoring replicas.,INFO
2024-12-16 18:44:40.855427,Pod nginx-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-12 13:43:48.855430,Node node-2 is ready for scheduling.,INFO
2024-12-15 16:35:51.855431,Backup job completed successfully.,INFO
2024-12-14 11:19:38.855433,Backup job completed successfully.,INFO
2024-12-14 03:18:53.855435,Replica count for deployment deployment-6 dropped below threshold.,WARNING
2024-12-16 01:27:00.855438,Deployment deployment-6 failed to roll out successfully.,ERROR
2024-12-14 20:46:09.855441,Node node-3 is ready for scheduling.,INFO
2024-12-14 15:00:42.855443,Node node-3 is ready for scheduling.,INFO
2024-12-16 04:41:35.855446,Deployment deployment-6 failed to roll out successfully.,ERROR
2024-12-14 10:57:21.855448,Node node-2 is NotReady for scheduling pods.,ERROR
2024-12-12 10:22:39.855451,Deployment deployment-2 failed to roll out successfully.,ERROR
2024-12-17 10:23:36.855453,Failed to mount volume for pod redis-pod.,ERROR
2024-12-11 20:50:21.855456,High memory usage detected in pod api-server.,WARNING
2024-12-11 02:40:22.855458,Pod db-pod started successfully in namespace default.,INFO
2024-12-14 23:50:10.855461,Node node-5 is ready for scheduling.,INFO
2024-12-14 01:42:35.855463,Deployment deployment-4 failed to roll out successfully.,ERROR
2024-12-12 18:26:58.855466,DiskPressure condition detected on node node-2.,WARNING
2024-12-11 01:41:32.855468,Pod redis-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-15 12:03:04.855470,High memory usage detected in pod frontend-pod.,WARNING
2024-12-16 04:07:48.855473,Deployment deployment-3 scaled to kube-system replicas.,INFO
2024-12-11 13:34:57.855475,High memory usage detected in pod redis-pod.,WARNING
2024-12-12 23:20:32.855477,Failed to mount volume for pod redis-pod.,ERROR
2024-12-14 12:42:35.855479,High memory usage detected in pod nginx-pod.,WARNING
2024-12-14 06:42:46.855481,Node node-5 is NotReady for scheduling pods.,ERROR
2024-12-16 11:16:03.855483,Backup job completed successfully.,INFO
2024-12-13 19:41:41.855486,Node node-1 is ready for scheduling.,INFO
2024-12-15 18:28:01.855488,Failed to mount volume for pod api-server.,ERROR
2024-12-16 12:00:42.855490,Failed to mount volume for pod db-pod.,ERROR
2024-12-15 18:10:24.855492,Deployment deployment-6 scaled to kube-system replicas.,INFO
2024-12-12 10:36:39.855494,Backup job completed successfully.,INFO
2024-12-12 17:23:32.855496,Deployment deployment-1 failed to roll out successfully.,ERROR
2024-12-15 20:56:46.855499,Node node-5 is ready for scheduling.,INFO
2024-12-10 21:08:31.855501,Node node-5 is NotReady for scheduling pods.,ERROR
2024-12-16 18:47:52.855504,DiskPressure condition detected on node node-5.,WARNING
2024-12-13 14:01:33.855505,Backup job completed successfully.,INFO
2024-12-15 03:06:33.855508,Node node-3 is ready for scheduling.,INFO
2024-12-11 00:32:41.855510,Failed to mount volume for pod db-pod.,ERROR
2024-12-14 19:47:15.855512,High memory usage detected in pod frontend-pod.,WARNING
2024-12-12 13:53:59.855514,High memory usage detected in pod api-server.,WARNING
2024-12-17 03:06:02.855517,Slow response time observed for pod frontend-pod.,WARNING
2024-12-16 11:02:41.855519,Node node-3 is NotReady for scheduling pods.,ERROR
2024-12-15 23:00:58.855521,Node node-5 is ready for scheduling.,INFO
2024-12-13 23:23:56.855524,Deployment deployment-2 scaled to default replicas.,INFO
2024-12-15 16:45:45.855526,Pod redis-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-14 09:54:38.855528,Pod db-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-11 20:44:06.855531,DiskPressure condition detected on node node-4.,WARNING
2024-12-14 06:22:18.855533,Deployment deployment-6 failed to roll out successfully.,ERROR
2024-12-12 09:59:48.855536,Replica count for deployment deployment-9 dropped below threshold.,WARNING
2024-12-13 23:45:01.855538,Node node-2 is ready for scheduling.,INFO
2024-12-15 15:08:58.855541,Failed to mount volume for pod frontend-pod.,ERROR
2024-12-12 08:55:20.855543,Slow response time observed for pod frontend-pod.,WARNING
2024-12-13 00:25:24.855545,Node node-5 is NotReady for scheduling pods.,ERROR
2024-12-12 23:43:25.855548,Node node-3 is NotReady for scheduling pods.,ERROR
2024-12-12 16:05:43.855550,Deployment deployment-6 failed to roll out successfully.,ERROR
2024-12-14 02:00:41.855552,Pod api-server crashed due to out of memory (OOMKilled).,ERROR
2024-12-17 13:41:20.855554,Backup job completed successfully.,INFO
2024-12-14 15:46:41.855556,Replica count for deployment deployment-2 dropped below threshold.,WARNING
2024-12-14 16:58:28.855559,Deployment deployment-5 scaled to kube-system replicas.,INFO
2024-12-14 05:50:58.855561,Backup job completed successfully.,INFO
2024-12-12 01:42:35.855565,Slow response time observed for pod db-pod.,WARNING
2024-12-15 09:47:25.855567,Node node-5 is ready for scheduling.,INFO
2024-12-16 16:25:51.855569,Backup job completed successfully.,INFO
2024-12-17 06:26:58.855572,Pod nginx-pod started successfully in namespace monitoring.,INFO
2024-12-13 05:31:25.855574,Replica count for deployment deployment-1 dropped below threshold.,WARNING
2024-12-17 02:30:32.855577,Pod api-server crashed due to out of memory (OOMKilled).,ERROR
2024-12-14 17:06:55.855580,Failed to mount volume for pod redis-pod.,ERROR
2024-12-16 20:29:17.855582,Pod db-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-11 23:53:54.855585,Node node-4 is ready for scheduling.,INFO
2024-12-12 17:45:26.855587,Pod frontend-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-14 18:26:33.855590,High memory usage detected in pod api-server.,WARNING
2024-12-12 02:35:45.855592,Slow response time observed for pod db-pod.,WARNING
2024-12-12 18:10:23.855595,Node node-5 is NotReady for scheduling pods.,ERROR
